Window,MMSI,Average_SOG,STD_SOG,distance_to_coast_m,far_from_coast,mean_acceleration,std_acceleration,mean_abs_acceleration,mean_turning_intensity,max_turning_intensity,turning_spike_count,avg_distance_between_pings,density,max_SOG,min_SOG,delta_SOG,Behavior_Label
2025-02-18 06:10:00,219013885,8.44,0.049441323247304415,30600.28978253436,1,3.818379854089953e-05,0.007473593546479751,0.0036914630020593244,0.31000993272962696,6.434514980981419,0,46.602371360068275,0.021458130911242667,8.5,8.4,0.09999999999999964,1
2025-02-18 06:20:00,219013885,5.1739999999999995,2.069389143822743,32719.340691464604,1,-0.006053806407345429,0.029478615214171635,0.017648755902294925,0.5118619586760031,15.774303024789788,0,32.89534615676567,0.03039942766493888,8.5,2.3,6.2,2
2025-02-18 06:30:00,219013885,3.6717391304347826,0.4403610124762696,33895.200805069304,1,-0.007137681159420292,0.032867222059833265,0.024221328188719495,0.5340663036508183,3.7494506095281963,0,11.990919760580514,0.08339636875260849,4.4,2.6,1.8000000000000003,2
2025-02-18 06:40:00,219013885,2.837735849056604,0.29757120356333294,34844.420164151,1,0.001277263008851567,0.011051674239069989,0.005072519284326955,0.40689151742999763,4.061806804237534,0,15.814122212426916,0.06323457946141295,3.4,2.5,0.8999999999999999,2
2025-02-18 06:50:00,219013885,2.831914893617021,0.055585355354443394,35541.97856271331,1,0.001644844517184944,0.009677522353077828,0.0034701350658797496,0.7286804126617562,18.833240185943964,1,18.61002420030187,0.05373445256665779,3.0,2.8,0.20000000000000018,2
2025-02-18 07:00:00,219013885,2.8021739130434784,0.014744195615489645,36194.09548032041,1,0.00032608695652173943,0.004000301920972619,0.0007608695652173919,0.5651811923674417,13.120469116421546,0,19.11697119491591,0.0523095142378414,2.9,2.8,0.10000000000000009,2
2025-02-18 07:10:00,219013885,2.722950819672131,0.0761433792765346,36767.0436898933,1,-0.0010375416932793958,0.010444905487457034,0.004624819624819624,0.39940610170376073,5.396811007056675,0,13.651790378678221,0.07325041183299377,2.9,2.6,0.2999999999999998,2
2025-02-18 07:20:00,219013885,2.637777777777778,0.049031014715589925,37331.1572085858,1,0.00013781085710910283,0.005001911982917119,0.0027865117338801574,0.3396478119057638,6.995181357786038,0,18.22707409339594,0.05486341067369745,2.7,2.6,0.10000000000000009,2
2025-02-18 07:30:00,219013885,2.606779661016949,0.02535545088414489,37894.989692771436,1,0.00024268104776579375,0.003432486183087338,0.00116718027734977,1.117245371342179,27.56341627098817,2,13.425079581504782,0.0744873986820662,2.7,2.6,0.10000000000000009,2
2025-02-18 07:40:00,219013885,2.6480769230769234,0.0504504595497235,38479.408585255376,1,-0.00023649961149961168,0.006308781159235944,0.0038810422034106277,0.22345742540775487,6.805971991547452,0,15.67332308718792,0.06380263817767291,2.7,2.6,0.10000000000000009,2
2025-02-18 07:50:00,219013885,2.6879310344827587,0.0378250182077927,39077.78354468243,1,-0.000502873563218391,0.006276887427745172,0.0024255485893416935,0.15657145839636305,1.6517414207035206,0,14.3045739748854,0.06990766049230812,2.8,2.6,0.19999999999999973,2
2025-02-18 08:00:00,219013885,2.6553191489361705,0.050253750187976995,39641.09159150261,1,-8.289582757667897e-06,0.0049768214018755304,0.002659259366986133,0.8050724777044392,30.12825671555649,1,17.453187628165054,0.05729609102610817,2.7,2.6,0.10000000000000009,2
2025-02-18 08:10:00,219013885,2.6719999999999997,0.045355736761107206,40206.62614741094,1,0.0002809523809523813,0.010071845626815568,0.004233477633477637,1.5760440392864608,60.55163638454678,1,16.40090784646052,0.06097219737100323,2.7,2.6,0.10000000000000009,2
2025-02-18 08:20:00,219013885,2.642,0.04985693819032908,40709.07852873435,1,0.00019573319400905626,0.005295094540517586,0.0028108847091605736,0.8244082410980315,23.391941424836755,1,16.46905073342354,0.06071991695133685,2.7,2.6,0.10000000000000009,2
2025-02-18 08:30:00,219013885,2.6225806451612903,0.04932114513019739,41164.8546894769,1,-0.0004192671128155003,0.00746396351527656,0.002896145073564431,1.0185659966703455,33.70009929672071,1,12.986818481270237,0.07700109395009044,2.7,2.5,0.20000000000000018,2
2025-02-18 08:40:00,219013885,2.553061224489796,0.05439837932759935,41553.744426938276,1,0.00011175898931000983,0.0030104980090799286,0.0010756250552168929,1.8867742736380053,75.96388517616549,1,16.269242086057144,0.06146564050458143,2.7,2.5,0.20000000000000018,2
2025-02-18 08:50:00,219013885,2.5166666666666666,0.05191373094849669,41910.42866208342,1,-5.440922381711865e-05,0.006133697074460345,0.003639215621123519,0.8424116607226994,26.319214734195764,1,16.20207468763076,0.06172045260098135,2.6,2.4,0.20000000000000018,2
2025-02-18 09:00:00,219013885,2.5348837209302326,0.04822428221704137,42278.46444490701,1,-0.00014573441956202297,0.00439414137656279,0.001672983246867573,1.4348887457755553,39.25003022404829,1,18.22115439373155,0.054881234721970915,2.6,2.5,0.10000000000000009,2
